mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,,
700562.947368,683247.684211,567597.368421,552963.157895,703596.578947,560601.421053,678918.263158,635355.345864714,70790.8497409022
703224.368421,693102.736842,560245.736842,551078.473684,702267.894737,550903.631579,681556.894737,634625.676691714,75746.5591962263
698094.105263,682325.631579,552737.526316,551460.736842,701580.631579,553395.315789,676047.631579,630805.939849572,73734.4182974106
693135.578947,697031.210526,547439.684211,548704.473684,692425.684211,546946.684211,675465,628735.473684286,76108.6342078059
688770.421053,692798.631579,550373.210526,557987.631579,694664.842105,548406.210526,677113.631579,630016.368421,73009.8372558541
684652.052632,684756.578947,545247.157895,549054.368421,688799.526316,580757.157895,672334.842105,629371.669173,67567.3569653403
686543.052632,673484.684211,545044.684211,549801.052632,685025.526316,568831.473684,671020.157895,625678.661654429,67154.851100145
902072.470588,854273.764706,692434.352941,693208.117647,825402.882353,894111.588235,894260.647059,822251.974789857,92430.7125478463
865130.882353,814741,676842.176471,681445.117647,839089.823529,849689.117647,831391,794047.016806714,80017.4877531815
1137727.6875,1151044.125,916020.375,889614.4375,1136726.1875,873541.5,1103869.375,1029791.95535714,129281.681371922
1236989.25,1176501.4375,902432.125,911599.5,1282519.5,914666.125,1214414.0625,1091303.14285714,172901.456384251
1087912.875,1048159.4375,838114.625,844230.8125,1168933.875,855066.25,869968.0625,958912.276785714,138536.555472691
705496.611111,575040.944444,553088.833333,557717.277778,768924.555556,581889.833333,574278.222222,616633.753968143,84979.7001522181
717256.055556,556336.833333,559812.888889,558611.888889,731424.833333,569411.833333,582776.222222,610804.365079286,78178.2956590914
687517.944444,557757.111111,556850.722222,595892,690574,563102.444444,819392.944444,638726.738095,98761.1677631274
758306.117647,674460.764706,684620.117647,688644.647059,797400.588235,585854.705882,632381.411765,688809.764705857,71448.2182973681
762957.647059,759611.705882,764355.529412,755450.470588,821840.588235,615116.058824,787437,752395.571428572,64823.0664944109
760023.352941,620975.058824,637978.882353,599854.588235,792429,598991.294118,772569.294118,683260.210084143,87344.2460866451
755462.647059,619103.588235,608020.235294,605829.294118,786265.176471,595402.117647,765108.529412,676455.941176571,87263.9606235582
755623.294118,613387.235294,620287.764706,593329.470588,784616.647059,594236.529412,763891.882353,675053.260504286,87939.4173847573
754563.941176,621173.823529,601099.647059,588625.294118,783601,600120.411765,761584.176471,672966.899159714,88523.5797656653
820213.470588,691316.882353,825926.117647,817289.058824,835104.882353,843762,1026408.705882,837145.873949571,98269.4725688733
828957.647059,705086.823529,856434.941176,852859.647059,835460.117647,885344.588235,1074482.117647,862660.840336,109714.011924166
829081.058824,706222.647059,850627.941176,823660.058824,836277.588235,841033.882353,1031284.764706,845455.420168143,95561.5032791295
825815.294118,698539.705882,841313.411765,814062.294118,833899.882353,835690.705882,1024608.411765,839132.815126143,95757.935622464
823341.647059,694622.705882,837453.764706,811092.352941,833754.647059,830668.470588,1025342.058824,836610.806722714,97169.5665375625
819987.294118,700546.823529,830921.411765,815329,828648.647059,838190.235294,1038501.470588,838874.983193286,100054.050790631
820731.882353,696268.235294,823293.647059,812223.529412,828802.117647,834994.647059,912097.352941,818344.487395,63438.2389088427
826345.176471,695837.352941,825447.176471,822066.294118,836528.058824,835412.882353,908128,821394.991596857,62920.8782732517
829812.470588,688802.647059,815567.647059,817582.823529,839048,838582.294118,903849.352941,819035.033613429,64635.9578960929
1062303.6,828929.533333,855700.666667,887900.133333,1094839.333333,865580.066667,909331.466667,929226.4,105480.807265324
1045102.2,816109.933333,847170.733333,866517.866667,1085135.4,832292.466667,808590.466667,900131.295238143,114905.167361042
1042756.8,822748.533333,847916,861444.6,1078795.466667,833333.6,805037.866667,898861.838095286,112522.236056359
838845.529412,706130.529412,835865.411765,824064.529412,848919.823529,835030.411765,839848.117647,818386.336134571,50046.031924008
1083300.846154,1052431.769231,1017222.461538,1048700.230769,1133041,1140064.615385,1140992,1087964.70329671,50643.6440540536
1025998.538462,1032400.615385,1021576.153846,1030320.923077,1093023.769231,1120369.307692,1058241.076923,1054561.48351657,38310.4407073652
1002876.846154,1014127.230769,1012770.307692,1010292.461538,1085293.076923,1087303.230769,996942.923077,1029943.72527457,38958.5087536131
995671.230769,993257.615385,1006000.846154,1013336.153846,1078199.153846,1084546.307692,993714,1023532.18681314,40216.9409503842
995019.769231,1011388.538462,974939.384615,1001775.230769,1097728.461538,1076759.923077,992318.769231,1021418.58241757,46683.9318835023
990694.923077,1002288.230769,976260.538462,991278.461538,1082075.615385,1069046.461538,988602.461538,1014320.95604386,42680.0961114987
987207.153846,1006159.307692,972803.461538,1023066.615385,1075343.769231,1065948.230769,990213.461538,1017248.85714271,39816.8347207026
993238.230769,990350.692308,970058.307692,1005210.769231,1074461.846154,1070589,1004222.692308,1015447.36263743,40696.7345396374
987702.846154,1024563.769231,962218.307692,987553.076923,1090692.538462,1063971.923077,983517,1014317.06593414,47418.992405294
993258,998582.076923,968912.923077,991013.384615,1082115.769231,1060500.076923,981059.461538,1010777.38461529,42902.1549669408
1001652.153846,996333.307692,964907.307692,991042.769231,1077841.153846,1077469.846154,982597.384615,1013120.56043943,45618.9523024001
1024613.076923,1004956.615385,1011441.615385,1026210.076923,1122640.076923,1077290.846154,1016594.153846,1040535.20879129,43275.0072849862
1049409,1032744,1061463.692308,1081032.923077,1127143.615385,1082537,1028674.230769,1066143.49450557,34236.6097086103
1115570.583333,1344580.833333,1165063.25,1151836.75,1275527.333333,1245742.333333,1148798.833333,1206731.41666643,83340.0001319528
1102627.333333,1377131,1164446.583333,1142595.916667,1257970,1249633.416667,1159215.583333,1207659.97619043,93534.9672057496
1095871.666667,1134758.333333,1124972.5,1128846.916667,1254927.5,1246631.083333,1173304.833333,1165616.11904757,62475.9061868677
1096313.25,1117616.75,1109602.833333,1132755.416667,1255176.416667,1250001.166667,1165637.916667,1161014.82142871,66229.1742018896
1093593,1109694.916667,1112643.5,1204035.166667,1245623.083333,1250962.083333,1152826.416667,1167054.02380957,66371.1578825265
1011660.785714,1013370.071429,1012423.142857,1069356.928571,1303403.357143,1048939.428571,1034146.071429,1070471.39795914,104984.557776414
978367.214286,1003667.5,957391.214286,990094.642857,1203571.785714,971730.071429,944187.785714,1007001.45918371,88889.0448283175
978756.230769,1006508.153846,976297.615385,978382.461538,1205696.461538,967959.615385,1029700.461538,1020471.57142843,84467.8598610867
946700,1006473.307692,987569.230769,945074.076923,1199956.692308,940413,1128573,1022108.47252743,102222.786563054
1266312.769231,1082125.846154,1261010.769231,1216247.230769,1077310.307692,1313753.538462,1104327.615385,1188726.868132,98770.976465929
1316663.692308,1243621.153846,1283413.307692,1259649.846154,1172375.923077,1370178.384615,1144892.846154,1255827.87912086,78498.8452390675
1352041.692308,1304057.769231,1287665.769231,1266785,1241548.230769,1371801.307692,1164131.615385,1284004.48351657,69787.0951782145
1333079.538462,1214399.692308,1295412.692308,1264757.538462,1193739.846154,1365634.384615,1142369.923077,1258484.802198,79651.8417647331
1311703.846154,1222848.461538,1299716,1273054.230769,1186875.307692,1371022.769231,1141808,1258146.94505486,78972.4489960811
1307829,1210085.846154,1354011.615385,1267999.923077,1180654.230769,1359883.384615,1139275.230769,1259962.74725271,86147.2773802828
897520.923077,1008126,899320.538462,933426.538462,898239.307692,800184.692308,883932.153846,902964.307692429,61884.3469254494
1184510.692308,993145,1167891.461538,1150391.384615,1066867.923077,1251390.230769,1087013.615385,1128744.32967029,85742.169316011
1183823.692308,981244.461538,1159356.230769,1145771.846154,1065255.615385,1258081.076923,1071294.923077,1123546.83516486,91183.989639623
1177400,963783.307692,1156754.076923,1154686.615385,1063304.846154,1251381.615385,1063633.692308,1118706.30769243,94774.6035849419
1176294.846154,969391.538462,1151016.615385,1147622.538462,1064021.846154,1242489.461538,1068133,1116995.69230786,89760.1247615774
1170926.769231,956033,1138028.076923,1134678.461538,1066776,1240679.384615,1054375.769231,1108785.35164829,92052.2053433825
1068342.833333,1081415.25,1078915.333333,1075588.5,1179667.416667,1206023.5,1128494.583333,1116921.05952371,55951.7931746938
717360.714286,694549.071429,809284.142857,719724.142857,688798,820492.071429,839126.071429,755619.173469571,64560.8412593492
752485.461538,817853.692308,764000.769231,805289.076923,682511.615385,688937.153846,760698.384615,753110.879120857,51950.7303996623
760988.538462,817357.615385,768960,757509.076923,679884.461538,650493.769231,748764.153846,740565.373626429,56671.2521946295
810221.769231,789221.923077,842616.538462,803139.769231,752103.692308,770564.384615,902058.384615,809989.494505571,49874.1326076333
865127.692308,864588.923077,899725.846154,863842.615385,784628.923077,839008.538462,960742.846154,868237.912088143,53906.986815717
869620.615385,850231.769231,895746.846154,879657.923077,786264,831651.461538,956052.538462,867032.164835286,53186.4857528561
848695.846154,847522.923077,901602.307692,879633.692308,782861,832986.384615,952600.307692,863700.351648286,54096.8648617714
840367.615385,828343.769231,899760.461538,858324.615385,782694.230769,834901.769231,949507.923077,856271.483516571,53993.3750241836
1085727,919389.615385,1105302.461538,1081180.846154,957650.461538,1199045,980629.538462,1046989.27472529,98198.5721753805
1091486.615385,895432.230769,1099346.307692,1091970,943080.769231,1189906.230769,937859.846154,1035583.14285714,109494.933334583
1089190,942167.846154,1088313.769231,1088174.307692,939554.692308,1199766.846154,945923.307692,1041870.10989014,100901.287133349
1083121.384615,941302.692308,1090719.153846,1086532.461538,935494.692308,1199570.076923,947254.538462,1040570.71428571,101095.437020125
1120587.461538,945743.769231,1131528.923077,1146854.230769,1024995.076923,1233016.846154,985115.461538,1083977.39560429,101758.562537187
1116360,927508.692308,1123668.769231,1136679.461538,1018063.230769,1272376.153846,981929.769231,1082369.43956043,115555.462654396
1115282.538462,929609.615385,1125258.153846,1135959.230769,1046064.153846,1267781.846154,983326.384615,1086183.13186814,111455.293560306
1229216.666667,1042716.833333,1262096.5,1237703.416667,1163981.25,1439082.916667,1300510.416667,1239329.71428586,121519.327228245
1253278.416667,1172851.583333,1455734.333333,1261837.083333,1181842.75,1619713.25,1530930.166667,1353741.08333329,179512.733328494
1263416.416667,1066741.5,1261412.75,1258102.5,1195793.75,1644957.583333,1630342.583333,1331538.15476186,220231.157166431
1300050.916667,1072905,1261675.5,1261549.583333,1184574.166667,1347781.75,1639873.5,1295487.202381,175829.937107376
1268358.583333,1069796.666667,1265153.25,1283214.583333,1171962.083333,1368600.75,1637562.666667,1294949.797619,178120.087416826
1267441.166667,1087630,1295692.083333,1281008.25,1166512,1330242.25,1624742.666667,1293324.05952386,168532.786798518
1256212.333333,1057389.416667,1290572,1272262,1169341.5,1287217.75,1617704.583333,1278671.36904757,171572.335107427
1255255.166667,1061827.333333,1264753.25,1269910.416667,1158683.833333,1299516.25,1538342.5,1264041.25,146402.671901172
1252698.75,1052144.416667,1259807.833333,1262915.25,1164281.916667,1294363,1310536.166667,1228106.76190486,90408.5249656969
1247810.416667,1056595.583333,1255372.666667,1247897.583333,1167304.916667,1287963.5,1305766.916667,1224101.654762,85769.0032356392
1240093.5,1045078.666667,1249099.166667,1264091.75,1160137,1284955.5,1299447.75,1220414.76190486,89354.7257221363
1127175.363636,1377937.363636,1332386.090909,1294756.545455,1215018.818182,1136025.181818,1315643,1256991.76623371,98678.9649933443
1087729.181818,1373704.636364,1328034.636364,1298862.272727,1220465.636364,1103312.454545,1309473,1245940.25974029,112489.083603015
1084888.454545,1363621.272727,1325455.090909,1288076,1239061.545455,1127547.545455,1302978.727273,1247375.51948057,104233.433734211
1080218.454545,1354078.636364,1324861.818182,1287410.636364,1243857,1137799.181818,1302027.818182,1247179.07792214,101603.751541676
1081419,1364175.909091,1321681.818182,1285885.090909,1228216.454545,1133879.272727,1296969.272727,1244603.83116871,103152.429971616
1034244.272727,1279070.272727,1265694,1231188.181818,1136461.090909,1060976.545455,1241288.090909,1178417.49350643,100684.541763893
1050475.181818,1279497.818182,1274901.454545,1250193.181818,1144147.363636,1030553.545455,1256637.818182,1183772.33766229,108014.859288355
1055456.181818,1257512.181818,1251143.909091,1251243.363636,1113149.818182,1027290.272727,1243556,1171335.96103886,102436.555479892
1094862,1349884.363636,1360383.090909,1312297,1210281.818182,1083068.363636,1289312,1242869.80519471,116005.236156933
1043537.230769,1175283.076923,1138385.846154,1183609,1184945.692308,1122079.307692,1145499.538462,1141905.67032971,49666.2227202848
1065687.153846,1168281.846154,1146523.384615,1185134.230769,1192951.230769,1143470.692308,1162521.692308,1152081.46153843,42236.0202482517
1039780.230769,1151748.615385,1127705.307692,1180113.692308,1187755.307692,1149852.230769,1152840.538462,1141399.41758243,49110.6006591179
1040648.076923,1164465.461538,1129521.153846,1168297.769231,1183010.461538,1153489.769231,1142254.230769,1140240.98901086,47287.2112548933
1568208.9,1619123.2,1597773.4,1575561.8,1592826.7,1622592.8,1590254.9,1595191.67142857,20304.235344029
1644997.7,1762925.2,1684831,1665810.8,1679310.1,1699881.5,1701760.9,1691359.6,37176.2131519605
1467656.2,1574433,1531800.7,1487910,1444024.4,1466926.4,1511632.8,1497769.07142857,44854.3180010842
1423807,1568632.3,1532904,1506158.4,1466533.6,1460038.8,1499592.9,1493952.42857143,48472.3568685876
1464646.5,1590778.9,1570014.3,1526243.7,1493729.7,1504523.4,1545346.7,1527897.6,44252.2712258177
