,set up=,6367,,,,,,set up=,4960,,,,,,set up=,276345,,,,,,set up=,30149,,,,,,set up=,15704,,,,,,set up=,297062,,,,,,,,,
,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,,,,
,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,,,,
,95215,2783023,37825,7745485,192,,,,,,,,,,17087553,11048413,283663,2715143,192,,,164191,6460018,73676,16879887,192,,,,,,,,,,19659847,67835759,24047199,8263600,192,,,,,,
,67552,2722679,43381,7589030,180,,,,,,,,,,20081,6500452,211287,5890573,180,,,161981,6406285,74529,16869461,180,,,,,,,,,,19555215,58237270,20826898,11842344,180,,,,,,
,68519,2713985,33505,7161016,171,,,,,,,,,,17427564,19639646,225194,1914236,171,,,159608,6550836,71333,16752175,171,,,,,,,,,,19697974,53679936,16621691,17341441,171,,,,,,
,71337,2643947,38058,7675286,169,,,,,,,,,,20145,7625049,9080307,5704899,169,,,167316,6348393,64993,17027484,169,,,,,,,,,,16048748,102500139,19835002,17646583,169,,,,,,
,65896,2683442,34572,8006126,158,,,,,,,,,,593080,8295811,312511,1468441,158,,,153473,6308751,66418,17568733,158,,,,,,,,,,17132993,64271931,19312446,14228812,158,,,,,,
,67416,2620567,30056,7285180,160,,,,,,,,,,20916,12827179,301876,1569682,160,,,174417,6450137,70326,16626363,160,,,,,,,,,,19276482,120796262,19552252,27927261,160,,,,,,
,69068,2633810,32041,7308542,149,,,,,,,,,,20777,8546374,13486771,2374970,149,,,159208,6526498,66705,17504954,149,,,,,,,,,,19710040,70847038,24818735,25386877,149,,,,,,
,92720,2586236,34153,6969710,151,,,,,,,,,,20958,7881734,303638,6082148,151,,,185899,7079671,77793,17703271,151,,,,,,,,,,20074050,240756103,38147377,11014817,151,,,,,,
,65212,2592552,29579,7369798,146,,,,,,,,,,16878162,22029535,195101,2312117,146,,,175440,7341136,76941,18598992,146,,,,,,,,,,19507557,124163075,24787728,31481874,146,,,,,,
,65232,2869763,30138,7135810,145,,,,,,,,,,19172,8597393,218117,2325083,145,,,167341,6982269,64689,17166749,145,,,,,,,,,,23301548,55861465,27263937,16541668,145,,,,,,
,67041,2902423,31209,7709408,140,,,,,,,,,,308280,6758576,214765,2495538,140,,,147458,6884663,66382,17351875,140,,,,,,,,,,19838914,72321583,23147518,15679519,140,,,,,,
,70281,2860109,32031,7380385,131,,,,,,,,,,20011,10412824,9328450,6221368,131,,,156972,6794347,60592,17033534,131,,,,,,,,,,23029842,64816707,22729016,16959897,131,,,,,,
,69985,2943865,27748,7824344,126,,,,,,,,,,21923,9298265,329326,2255258,126,,,151334,6875525,58025,18233727,126,,,,,,,,,,19805385,66676554,20807667,19969152,126,,,,,,
,,,,6321601.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-44799731,-172946485,889678,5386573,,,,,,,,,,,,,,,,,,-18446972,-18927435503,-10902303,-10543897,0,,,,,,
,,,,,,,,,,,,,,,-2676347,-60071253,166411,2827963,,,,,,,,,,,,,,,,,,-20375061,-12996962262,-5772220,-10639494,0,,,,,,
,,,,,,,,,,,,,,,-371814,-25524383,127746,3047254,,,,,,,,,,,,,,,,,,-22173324,-7895530739,-11141840,-10452168,0,,,,,,
,,,,,,,,,,,,,,,83306,-16538667,115563,2404062,,,,,,,,,,,,,,,,,,-21298457,-5067251116,-5602706,-15674072,0,,,,,,
,,,,,,,,,,,,,,,73367,-11035179,93870,3444696,,,,,,,,,,,,,,,,,,-22147353,-3432115617,-11763769,-15739638,0,,,,,,
,,,,,,,,,,,,,,,70863,-15792165,66995,3687306,,,,,,,,,,,,,,,,,,-16331400,-1974933020,-10832142,-10259838,0,,,,,,
,,,,,,,,,,,,,,,65549,-35104408,74873,4118597,,,,,,,,,,,,,,,,,,-27929040,-1101967539,-15963999,-5147684,0,,,,,,
,,,,,,,,,,,,,,,62774,-137910152,61436,4057854,,,,,,,,,,,,,,,,,,-21901786,-882559412,-11006391,-10979620,0,,,,,,
,,,,,,,,,,,,,,,58937,-116363199,56932,6186131,,,,,,,,,,,,,,,,,,-27531982,-712137165,-15911426,-4819634,0,,,,,,
,,,,,,,,,,,,,,,56743,-496733981,51324,3937469,,,,,,,,,,,,,,,,,,-26883353,-542167971,-11600039,-10264910,0,,,,,,
,,,,,,,,,,,,,,,56598,-189677231,-294515,4196908,,,,,,,,,,,,,,,,,,-26133839,-183224207,-16116728,-10572407,0,,,,,,
,,,,,,,,,,,,,,,57381,-159945621,44068,4495776,,,,,,,,,,,,,,,,,,-26288403,-374062539,-36992597,-8492276,0,,,,,,
,,,,,,,,,,,,,,,62515,-100084795,-128042,4387364,,,,,,,,,,,,,,,,,,-22111011,-310337214,-10074366,174813,0,,,,,,
,,,,,,,,,,,,,,,57911,-123508213,47352,4573233,,,,,,,,,,,,,,,,,,-20831334,-159297407,-6895792,155000,0,,,,,,
,,,,,,,,,,,,,,,57260,-73361721,-178188,4485064,,,,,,,,,,,,,,,,,,-26038137,-56504153,-11127265,-14760999,0,,,,,,
,,,,,,,,,,,,,,,49733,-48033727,-176691,-6023736,,,,,,,,,,,,,,,,,,-20555696,-38173884,-8180576,-90380,0,,,,,,
,,,,,,,,,,,,,,,-17192000,-73731388,41777,4151242,,,,,,,,,,,,,,,,,,-25778255,-169340921,-21139127,-47305,0,,,,,,
,,,,,,,,,,,,,,,55835,-19506575,-183462,3869945,,,,,,,,,,,,,,,,,,-32081280,-25447858,-19762115,168069,0,,,,,,
,,,,,,,,,,,,,,,58399,-41045893,-287447,4518302,,,,,,,,,,,,,,,,,,-36663591,-36359832,-5318587,-3471,0,,,,,,
,,,,,,,,,,,,,,,-1529035,-41060543,-176545,3939378,,,,,,,,,,,,,,,,,,-25092145,-40172827,-5423400,-104546,0,,,,,,
,,,,,,,,,,,,,,,49770,-18063649,-171337,3448874,,,,,,,,,,,,,,,,,,-32321321,-49152749,-6162317,84881,0,,,,,,
,,,,,,,,,,,,,,,60434,-6365409,-293725,4729140,,,,,,,,,,,,,,,,,,-41773464,-3771450,-5668709,102931,0,,,,,,
,,,,,,,,,,,,,,,55410,-18969563,-188157,-2986397,,,,,,,,,,,,,,,,,,-27080897,-10138536,-3826869,264278,0,,,,,,
,,,,,,,,,,,,,,,-16834456,-38028680,-9181084,-865436,,,,,,,,,,,,,,,,,,-27854911,-3703571,-3660053,224849,0,,,,,,
,,,,,,,,,,,,,,,77808,-3202020,-185388,5085720,,,,,,,,,,,,,,,,,,-27388307,-8882151,-5305107,287563,0,,,,,,
,,,,,,,,,,,,,,,50983,-5398629,-162777,4429931,,,,,,,,,,,,,,,,,,-32892868,-8963962,-384936,246228,0,,,,,,
,,,,,,,,,,,,,,,-55464,-19075099,-11376811,-41769,,,,,,,,,,,,,,,,,,-26952990,-8722986,-7201073,257271,0,,,,,,
,,,,,,,,,,,,,,,47754,-24049069,-182864,5491661,,,,,,,,,,,,,,,,,,-42168741,-9865803,-434735,252206,0,,,,,,
,,,,,,,,,,,,,,,48904,-4954703,-179203,3833105,,,,,,,,,,,,,,,,,,-32199186,-10739372,-332843,374363,0,,,,,,
,,,,,,,,,,,,,,,48346,-4312150,-288917,56986,,,,,,,,,,,,,,,,,,-29810984,-9052104,-257189,443441,0,,,,,,
,,,,,,,,,,,,,,,-14136765,-21037355,-295181,4650700,,,,,,,,,,,,,,,,,,-35961577,-3737194,-242858,-50322,0,,,,,,
,,,,,,,,,,,,,,,49660,-3871481,-196804,4105113,,,,,,,,,,,,,,,,,,-23231894,-14604525,-8667083,32290,0,,,,,,
,,,,,,,,,,,,,,,47050,-9496006,-283313,-238253,,,,,,,,,,,,,,,,,,-33341532,-13849351,-4543852,245096,0,,,,,,
,,,,,,,,,,,,,,,49590,-6074005,-295890,4503780,,,,,,,,,,,,,,,,,,-33557859,-14815146,-3181728,212737,0,,,,,,
,,,,,,,,,,,,,,,-94291,-5916959,-282812,3892651,,,,,,,,,,,,,,,,,,-28751197,-14384775,-3640710,4662,0,,,,,,
,,,,,,,,,,,,,,,53068,-4348890,-173048,5267921,,,,,,,,,,,,,,,,,,-30975296,-17750453,-5235644,49963,0,,,,,,
,,,,,,,,,,,,,,,49451,-3955459,-2397725,-2467206,,,,,,,,,,,,,,,,,,-29884101,-14964356,-1923663,217918,0,,,,,,
,,,,,,,,,,,,,,,-16992338,-8265390,-245838,5030342,,,,,,,,,,,,,,,,,,-43959529,-21612054,-9193606,134936,0,,,,,,
,,,,,,,,,,,,,,,47471,-3777773,-167906,1698457,,,,,,,,,,,,,,,,,,-38541254,-31814041,-9266787,105697,0,,,,,,
,,,,,,,,,,,,,,,-17359045,-16925661,-191689,5246780,,,,,,,,,,,,,,,,,,-35496584,-26397694,-5431492,-35540,0,,,,,,
,,,,,,,,,,,,,,,51192,-4981102,-9042249,1970387,,,,,,,,,,,,,,,,,,-37796009,-21133323,-5383533,275518,0,,,,,,
,,,,,,,,,,,,,,,-527184,-5612369,-277939,6537685,,,,,,,,,,,,,,,,,,-35584707,-21665363,-190901,320349,0,,,,,,
,,,,,,,,,,,,,,,46500,-10206612,-271820,5715498,,,,,,,,,,,,,,,,,,-34457196,-8546693,-3732418,189571,0,,,,,,
,,,,,,,,,,,,,,,48291,-5912564,-13454730,4933572,,,,,,,,,,,,,,,,,,-28706942,-15063950,-240325,214763,0,,,,,,
,,,,,,,,,,,,,,,71762,-5295498,-269485,887562,,,,,,,,,,,,,,,,,,-31183518,-9171667,-2666015,140177,0,,,,,,
,,,,,,,,,,,,,,,-16812950,-19436983,-165522,5057681,,,,,,,,,,,,,,,,,,-36972259,-10911913,-57660,127521,0,,,,,,
,,,,,,,,,,,,,,,46060,-5727630,-187979,4810727,,,,,,,,,,,,,,,,,,-30686931,-14820870,-186695,50876,0,,,,,,
,,,,,,,,,,,,,,,-241239,-3856153,-183556,5213870,,,,,,,,,,,,,,,,,,-32631789,-8393954,-101873,134978,0,,,,,,
,,,,,,,,,,,,,,,50270,-7552715,-9296419,1159017,,,,,,,,,,,,,,,,,,-33522411,-2292346,-174247,-54035,0,,,,,,
,,,,,,,,,,,,,,,48062,-6354400,-301578,5569086,,,,,,,,,,,,,,,,,,-32502768,-3285903,-148731,163598,0,,,,,,
,,,,,,,,,,,,,,,-2951953.04,-45179991.1,-1195572.22,3368371.32,,,,,,,,,,,,,,,,,,,,,-2661513.86,,,,,,,
