mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,,
46699,45342,45168,45387,46104,45982,45175,46071,45125,45905,45695.8,530.789516768287
46451,44879,45408,45008,45672,45743,44690,45664,44716,45643,45387.4,559.813103732943
46151,44598,45414,46572,45368,45334,44370,45363,44286,45302,45275.8,726.098983151287
45674,44334,44945,44979,45039,44961,44051,44917,44055,44698,44765.3,499.468395174087
45317,45031,47001,45319,44655,44441,43689,44520,43725,44379,44807.7,956.225920539237
44990,43436,43368,43592,44291,44209,43354,44151,43289,44143,43882.3,559.761864049744
44642,43137,43039,43152,43777,43971,42953,43906,42938,43832,43534.7,572.149951207432
44301,42707,42735,42816,46543,43534,42584,43464,42712,43419,43481.5,1204.1119595416
44094,42520,42363,42415,44989,43314,42349,43056,42420,43169,43068.9,880.301267874937
43399,42091,41854,42158,42702,42935,41935,42806,42055,42606,42454.1,509.993997786031
43122,41854,41520,41743,42417,42591,41517,42549,41741,42295,42134.9,538.169211308116
42754,41353,41182,41482,43328,42078,41360,43116,41222,41959,41983.4,813.326939865581
42467,40984,40895,41133,41644,42954,40822,48891,40919,41606,42231.5,2447.70528590896
42138,40719,40589,40738,41376,41484,40531,48457,40388,41279,41769.9,2411.52180859584
41890,40365,40153,40498,41053,41188,40244,47155,40298,40899,41374.3,2101.86298580833
41487,39642,39820,39963,40542,40786,39863,40746,39944,40529,40332.2,581.124924416238
41063,39483,39507,39708,40302,40506,39483,40304,39642,40463,40046.1,553.152269572614
40756,39131,39147,39320,39914,40107,39070,39966,39228,39872,39651.1,557.440868812309
40315,38933,38837,39178,39592,39760,38797,39650,38915,39571,39354.8,500.90757630525
40090,38655,38554,38698,39362,39391,38501,39365,38739,39211,39056.6,510.337840171696
39656,38361,38246,38507,39016,40230,38292,38870,38370,38936,38848.4,654.277582953562
39411,37967,37929,38139,38774,38755,37877,38608,38087,38586,38413.3,495.878804637674
38888,37568,37589,37668,38364,38385,37528,38273,37771,38246,38028,463.976053021897
38693,37826,37758,37297,37942,37816,37079,38004,37219,37950,37758.4,468.748973332209
38322,38614,36979,38489,37575,38538,36918,37590,36949,37489,37746.3,690.669570457216
37993,36560,36558,37086,37338,37386,36486,37259,36628,37083,37037.7,483.963508725377
37521,36192,36179,37042,36993,36889,36090,36955,36308,36876,36704.5,478.846124669618
37412,35991,35991,37603,36820,36728,35995,36608,36047,36704,36589.9,591.945277125438
37031,35583,36824,35857,36690,36316,35578,36277,35765,36315,36223.6,518.708267397645
36686,35276,37847,35561,36041,35964,35310,35871,35418,35913,35988.7,777.434248738188
36399,34954,35691,35149,35694,35712,35008,35670,35291,35565,35513.3,430.204098849217
36107,34714,35998,34625,35316,35391,34597,35373,34828,35248,35219.7,538.161076671701
35614,34235,34327,34575,35036,34994,34303,34947,34482,34917,34743,434.670756626975
35359,33942,33976,34075,34627,34880,33995,34665,34136,34570,34422.5,474.289937110671
35061,33744,33754,33648,34256,37877,33662,34349,33744,34325,34442,1287.80208969477
34738,33356,33552,33460,34040,35995,33298,34043,33435,33942,33985.9,833.237521158683
34354,33141,33130,33066,33976,33694,33084,33683,33020,33703,33485.1,462.312893083365
33938,32751,32814,32766,33505,33542,33813,33401,32698,33329,33255.7,465.16139373579
33732,32546,32516,33549,33168,33145,33636,33098,32398,32965,33075.3,477.01317242469
33342,32206,32153,32151,32924,32761,34139,32855,32208,32682,32742.1,635.095522124209
33023,32254,31790,31776,32504,32553,31746,32435,31811,32431,32232.3,434.707577318107
32862,31563,31544,31437,32138,32246,31640,33682,31495,31990,32059.7,723.931097089587
32500,31168,31284,31230,31828,31789,31323,31858,31263,31768,31601.1,422.44774824823
32198,30912,30987,30950,31577,31535,31045,31475,31022,31528,31322.9,412.181850374052
31912,30615,30722,30649,31328,31153,30647,31144,30751,31132,31005.3,413.109630324284
31483,30532,30484,30231,31040,30954,30333,30890,30292,30898,30713.7,403.130265684817
31245,29976,30205,29995,30680,30645,29886,30600,30004,30847,30408.3,458.791661747344
30956,29725,29759,29690,30321,30265,29814,30257,29801,30277,30086.5,402.65238661213
30643,29386,29493,29476,30134,30151,29536,29910,29615,29930,29827.4,400.200005552779
30433,29172,29155,29189,29895,29863,29083,29792,29266,29706,29555.4,448.115362130978
30147,28806,28871,28860,29424,29539,28845,29363,28793,29353,29200.1,445.051170591028
29799,28623,28697,28540,29300,29229,28660,29211,28634,29188,28988.1,415.583244769725
29406,28373,28289,28287,28890,28852,28294,28816,28277,28838,28632.2,385.047702672452
29143,28224,27971,27984,28534,28699,27976,28558,28023,28551,28366.3,395.220346417315
28886,28044,27726,27736,28251,28227,27676,28255,27733,28129,28066.3,374.19663577085
28683,27613,27391,27576,27976,28025,27391,28026,27942,27930,27855.3,385.653284123908
28174,27412,27157,27115,27726,27770,27113,27706,28350,27672,27619.5,428.609703317339
27900,27020,26867,26904,27495,27546,26850,27404,26905,27311,27220.2,363.169320779654
27564,26701,26590,26612,27134,27194,26610,27157,26625,27056,26924.3,340.740712761674
27280,26527,26334,26329,26889,27003,26247,26926,26507,26771,26681.3,343.274121107639
27081,26148,26050,26075,26712,26641,26041,26574,26194,26502,26401.8,353.204316067753
26909,27074,25725,25690,26422,26238,25770,26366,25821,26191,26220.6,489.324296011006
26767,25877,25467,25465,26256,26040,25504,26038,25581,25923,25891.8,415.364043808427
26413,25660,25211,25227,25855,25885,25153,25730,26444,25564,25714.2,459.612590486089
25898,25446,24944,24901,25529,25346,25012,25429,25106,25807,25341.8,349.000413880684
25670,25926,24693,24648,25293,25232,24566,25261,24842,25094,25122.5,447.761903495845
25451,24388,24393,24392,25067,24924,24424,24958,24396,24874,24726.7,379.125616825523
25114,24348,24112,24163,24794,24783,24196,24673,24143,24717,24504.3,353.935979772865
24922,23971,23850,23821,24443,24280,23851,24391,23817,24372,24171.8,369.972611598931
24563,23661,23516,23608,24179,24264,23580,24146,23628,24079,23922.4,365.70637888278
24300,23368,23353,23489,23988,23767,23384,23876,23316,23707,23654.8,330.066255974968
23965,23330,23179,23500,23468,23597,22980,23485,23082,23583,23416.9,287.089010587309
23760,23061,22968,23356,23339,23261,22820,23322,22897,23275,23205.9,276.986341420174
23514,22811,22580,22991,23016,22986,22861,23041,22601,23052,22945.3,264.540713102707
23246,22542,22284,22734,22704,22735,22447,22819,22343,22727,22658.1,276.350200530655
22960,22299,22134,22518,22437,22529,22147,22613,22056,22516,22420.9,271.475986251291
22707,21968,21827,23164,22290,22169,21778,22326,21781,22224,22223.4,441.333887210126
22476,21759,21624,21626,21978,21923,21650,21971,21640,21994,21864.1,266.793907143489
22137,21470,21347,21271,21755,21616,21314,21999,21580,21599,21608.8,287.213354687959
21934,21308,21065,21016,21494,21404,21123,21551,21331,21345,21357.1,268.961975833842
21746,21015,20852,20873,21278,21081,20891,21233,21042,21250,21126.1,268.750379844693
21392,20813,20521,20625,21172,20933,20584,21012,20689,20988,20872.9,279.144108541329
21092,20533,20362,20382,20762,20737,20510,20770,20537,20675,20636,218.420593249711
21075,20326,20224,20168,20645,20460,20124,20465,20396,20484,20436.7,275.586263969903
20618,20043,20188,19918,20168,20199,19819,20169,19913,20130,20116.5,222.044665176476
20364,19825,19974,20041,20046,19905,19583,19995,19850,19996,19957.9,198.697117353132
20152,19546,19707,20043,19745,19758,19352,19735,19568,19731,19733.7,231.051725810477
19831,19274,19480,19641,19509,19441,19063,19570,19373,19625,19480.7,213.014892541448
19719,18906,19221,20097,19304,19243,18892,19271,19182,19461,19329.6,361.155614351733
19603,18656,19093,18737,19167,18944,18650,19070,18822,19328,19007,308.574860357166
19341,18478,19701,18399,18782,18766,18407,18849,18625,18764,18811.2,416.061373677811
19206,18338,18179,18186,18620,18502,18202,18545,18383,18579,18474,306.362167667253
18849,18066,17974,18069,18229,18267,17966,18375,18125,18369,18228.9,263.299343797975
18554,17695,17714,17721,18103,18220,17813,18183,17912,18478,18039.3,317.600045479986
18314,17573,17514,17700,17956,17867,17513,17936,17598,18242,17821.3,292.278805252793
18038,17324,17310,17366,17703,17667,17313,17661,17368,17568,17531.8,239.536496871214
17845,17091,17090,17197,17611,17369,17104,17464,17128,17398,17329.7,256.596548863949
17599,16883,16899,16841,17331,17478,16819,17282,16901,17605,17163.8,327.587749058681
17774,16660,16692,16652,17130,17051,16639,16990,16700,17330,16961.8,374.888664954158
17651,16482,16501,16449,17008,16848,16417,16886,16434,17114,16779,403.55668746782
17081,16255,16293,16313,16784,16591,16318,16590,16287,16596,16510.8,270.592682827899
16787,16044,16068,16041,16452,16348,16010,16440,16038,16320,16254.8,258.485245656734
16515,15819,15808,15886,16333,16098,15753,16114,15781,16129,16023.6,258.494874223842
16389,15676,15653,15613,16073,16041,15678,15969,15691,15963,15874.6,253.361489663375
16466,15407,15427,15448,15858,15735,15783,15818,15504,16053,15749.9,332.626734410276
16334,15313,15270,15166,15515,15540,15642,15568,15284,16624,15625.6,480.031526742428
15697,15022,14988,14974,15311,15238,15086,15332,15027,15285,15196,225.065916270471
15573,14798,14828,14762,15137,15101,14808,15173,14811,15034,15002.5,255.590492780933
15243,14582,14616,14548,14894,14799,14643,14919,14602,14863,14770.9,216.919058124863
14997,14359,14359,14318,14624,14587,14416,14687,14368,14628,14534.3,212.631162135542
14831,14141,14188,14199,14442,14410,14226,14405,14148,14399,14338.9,209.900743739088
14597,13907,14110,13934,14262,14241,14056,14225,13936,14202,14147,208.382660826983
14877,14067,13875,14162,14099,13996,14157,13882,14041,14085,14124.1,282.601977660769
