,,,,,,,,,,
mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,
2433080.500000,2498363.500000,2391513.500000,2479568.000000,2474155.000000,2422140.000000,2438716.000000,2386963.500000,2509870.000000,2414966.500000,
2403925.500000,2479709.500000,2399828.000000,2517742.000000,2396219.000000,2401114.000000,2381975.500000,2435431.000000,2452179.500000,2420770.000000,
2404478.500000,2428714.000000,2499280.000000,2457446.500000,2453012.000000,2404078.500000,2348293.000000,2453496.500000,2388242.500000,2422790.500000,
2401134.500000,2470577.500000,2454660.000000,2435197.500000,2438289.500000,2446375.500000,2450411.000000,2364401.500000,2369528.000000,2438017.000000,
2401302.500000,2459567.500000,2364950.500000,2438389.000000,2427524.500000,2402280.000000,2434027.500000,2342413.000000,2367978.000000,2473723.000000,
2393458.500000,2447475.500000,2366059.000000,2523125.000000,2381261.000000,2398565.000000,2502679.000000,2404183.500000,2393483.500000,2438812.000000,
2387585.500000,2372369.000000,2356464.500000,2473739.500000,2364346.500000,2423929.000000,2415839.500000,2546696.000000,2426750.500000,2475695.000000,
2525996.500000,2480865.500000,2344692.000000,2442579.000000,2504945.000000,2445482.500000,2371168.000000,2422236.000000,2453578.500000,2387190.000000,
2377277.500000,2492411.500000,2357121.500000,2543045.500000,2362988.500000,2423709.500000,2394123.000000,2400558.500000,2484128.000000,2378757.000000,
2519200.500000,2474601.500000,2374244.000000,2475167.500000,2381178.000000,2469678.500000,2316452.000000,2381356.000000,2474779.000000,2403724.500000,
2423971.000000,2435222.500000,2396654.000000,2427749.000000,2474817.000000,2381461.500000,2453289.500000,2413007.500000,2422513.000000,2420728.500000,
2404268.500000,2396993.500000,2339442.000000,2447217.000000,2441590.500000,2330638.500000,2472437.500000,2333851.500000,2484578.000000,2498282.500000,
2374905.000000,2364675.000000,2354271.500000,2459891.000000,2443355.000000,2374616.500000,2391549.000000,2428425.500000,2397452.500000,2425691.000000,
2409835.000000,2338851.000000,2428008.500000,2452593.500000,2343876.000000,2415387.000000,2390359.500000,2428923.000000,2421804.000000,2377335.500000,
2441236.000000,2423771.500000,2368935.000000,2465722.500000,2374107.000000,2408705.000000,2371611.000000,2379165.000000,2398143.000000,2404861.500000,
2430548.000000,2382628.000000,2365384.500000,2485958.500000,2305249.000000,2373472.500000,2462140.000000,2405739.000000,2366101.500000,2445250.000000,
2531677.500000,2313275.500000,2389624.500000,2423412.000000,2333663.500000,2428891.500000,2311544.500000,2342186.500000,2432800.500000,2423993.500000,
2374837.500000,2377368.000000,2398731.000000,2483111.500000,2378441.500000,2350121.500000,2367145.500000,2388377.500000,2327917.500000,2408654.000000,
2400965.500000,2349061.000000,2364104.000000,2438064.000000,2339995.000000,2317579.000000,2326628.000000,2357339.000000,2367665.000000,2399600.000000,
2392574.000000,2307955.000000,2353840.000000,2669710.000000,2422322.000000,2455976.500000,2330491.000000,2374463.000000,2370494.000000,2527248.500000,
2623734.000000,2382746.000000,2548653.500000,2455247.500000,2314914.000000,2368541.000000,2317772.500000,2364199.500000,2330791.000000,2429996.000000,
2375171.500000,2330423.500000,2387854.000000,2472817.500000,2364330.500000,2439176.000000,2327872.500000,2314069.500000,2447695.500000,2382427.500000,
2361278.500000,2349554.500000,2318451.000000,2439513.000000,2321193.000000,2315684.000000,2325180.500000,2354413.500000,2417587.500000,2353873.500000,
2351988.500000,2301309.500000,2405444.500000,2431951.500000,2356584.500000,2395465.500000,2303166.500000,2370181.000000,2394475.000000,2335945.500000,
2408411.000000,2423656.000000,2333352.500000,2458523.000000,2383513.500000,2503842.000000,2328705.000000,2377109.000000,2382489.000000,2335833.000000,
2349680.500000,2439058.500000,2300124.000000,2412933.500000,2346930.500000,2434800.000000,2309326.500000,2317170.000000,2340132.000000,2327107.500000,
2390803.000000,2324049.500000,2366801.000000,2385628.000000,2309824.000000,2455962.000000,2397173.500000,2335463.500000,2348108.500000,2316521.500000,
2309632.000000,2445885.000000,2374106.500000,2395973.000000,2312393.500000,2366515.000000,2289246.500000,2348930.500000,2328806.000000,2395577.500000,
2287284.500000,2416620.000000,2327550.500000,2418890.500000,2343452.500000,2312647.500000,2324941.500000,2328302.500000,2481667.500000,2427777.500000,
2273225.000000,2388110.000000,2268153.000000,2393339.500000,2284741.500000,2339900.500000,2473269.000000,2323072.000000,2386379.000000,2412640.000000,
2357692.500000,2319937.500000,2399926.000000,2359948.500000,2266382.500000,2356853.000000,2316794.500000,2331357.000000,2326857.000000,2374135.000000,
2287110.000000,2331976.500000,2360085.000000,2440150.500000,2295910.500000,2337307.000000,2375610.500000,2512903.500000,2328060.500000,2428504.000000,
2296087.500000,2395380.500000,2279748.500000,2465459.000000,2409263.000000,2263498.000000,2328966.000000,2374851.000000,2408775.500000,2377875.500000,
2297557.000000,2281920.000000,2352645.500000,2393330.000000,2374666.500000,2342740.500000,2311413.500000,2363752.000000,2347895.500000,2402396.500000,
2450362.000000,2289237.500000,2372054.500000,2386841.000000,2293745.000000,2424837.000000,2299100.500000,2328836.000000,2318796.000000,2333995.500000,
2379743.500000,2327271.000000,2384549.000000,2481042.000000,2300883.500000,2327773.000000,2308401.500000,2314181.500000,2373844.500000,2364402.500000,
2353074.500000,2265233.500000,2284430.500000,2399587.000000,2258345.000000,2306256.000000,2333060.500000,2303722.000000,2315057.500000,2350470.000000,
2346958.000000,2284601.500000,2361936.500000,2366127.500000,2288321.500000,2346762.000000,2287310.500000,2335484.500000,2293364.000000,2308371.000000,
2305659.500000,2265959.000000,2371348.500000,2402461.000000,2282979.000000,2291495.000000,2289665.000000,2243202.500000,2293770.500000,2323885.000000,
2278998.000000,2300265.000000,2302226.500000,2366318.000000,2321730.000000,2238986.000000,2283967.500000,2224105.500000,2336953.000000,2342072.000000,
2316401.500000,2268490.500000,2244811.500000,2338855.500000,2257771.000000,2281443.000000,2290011.000000,2324345.000000,2244396.500000,2304903.500000,
2311699.000000,2249228.000000,2321943.000000,2320200.000000,2296195.000000,2495665.500000,2276561.500000,2285930.000000,2253680.500000,2301448.500000,
2286633.000000,2287506.000000,2288188.000000,2354375.500000,2295726.000000,2382323.000000,2325029.500000,2246099.000000,2329615.000000,2283277.500000,
2237955.500000,2311326.000000,2262063.500000,2382461.000000,2264238.500000,2303094.500000,2282727.500000,2237428.500000,2263708.500000,2268372.500000,
2318474.000000,2306059.000000,2248260.000000,2393507.000000,2220596.000000,2308982.500000,2260720.500000,2334468.000000,2256043.000000,2293803.000000,
2239569.500000,2236278.500000,2305633.500000,2393950.000000,2282172.500000,2356902.500000,2267713.500000,2283403.500000,2251969.000000,2282892.000000,
2273183.500000,2394818.500000,2263286.500000,2343215.500000,2266116.000000,2363901.500000,2278422.500000,2225949.000000,2286074.500000,2264691.500000,
2276549.500000,2329176.000000,2219923.500000,2312756.000000,2283833.500000,2300800.000000,2290986.500000,2263644.500000,2236851.500000,2238675.500000,
2255069.500000,2253345.000000,2314636.000000,2318506.000000,2251673.000000,2317753.000000,2238037.000000,2324463.000000,2248609.500000,2240374.500000,
2280787.000000,2274498.000000,2336016.500000,2354935.000000,2218711.000000,2264258.000000,2315654.000000,2216102.000000,2313916.000000,2267738.500000,
2266566.000000,2282739.000000,2209425.500000,2299681.500000,2331412.000000,2282199.500000,2245019.000000,2232835.000000,2268953.500000,2290952.000000,
2293936.500000,2235071.000000,2250811.000000,2321946.000000,2231277.500000,2318365.000000,2286921.000000,2296881.000000,2289683.500000,2262726.000000,
2226276.000000,2306054.500000,2285544.500000,2337922.500000,2224286.500000,2260061.000000,2215799.500000,2434312.500000,2211641.000000,2227905.000000,
2231481.500000,2282720.500000,2246302.000000,2339303.500000,2303594.000000,2250387.500000,2249502.000000,2281574.500000,2226636.000000,2293659.500000,
2272600.000000,2250936.500000,2215384.000000,2361392.000000,2415025.000000,2237489.000000,2259050.000000,2238435.000000,2393721.000000,2306811.500000,
2282664.000000,2230134.000000,2228575.500000,2325102.000000,2294359.000000,2260015.500000,2187001.500000,2321267.000000,2347520.000000,2292491.000000,
2245353.500000,2206135.000000,2284533.500000,2301389.000000,2244936.500000,2246252.000000,2232268.000000,2225706.000000,2328786.500000,2265852.000000,
2205175.000000,2265294.000000,2250591.000000,2303295.500000,2316804.000000,2242960.500000,2345590.500000,2225611.000000,2305265.500000,2258019.000000,
2260058.500000,2199616.500000,2226359.000000,2275128.000000,2201076.000000,2229812.500000,2323983.000000,2239525.000000,2258830.000000,2240155.500000,
2256173.500000,2315097.500000,2264309.500000,2293835.500000,2204803.000000,2299044.500000,2285409.000000,2260931.000000,2181788.500000,2230737.000000,
2238623.000000,2207742.500000,2391980.000000,2288922.500000,2250188.500000,2251514.000000,2262153.000000,2198419.000000,2235498.000000,2306784.000000,
2253873.000000,2238447.500000,2252921.000000,2483886.000000,2269413.000000,2201131.500000,2275514.500000,2169357.500000,2257490.500000,2285905.000000,
2324947.500000,2204481.500000,2210498.500000,2306237.000000,2174942.500000,2249305.000000,2274523.000000,2195792.000000,2197512.500000,2258312.500000,
2374510.500000,2234456.000000,2285628.000000,2408031.500000,2206002.000000,2398310.500000,2210072.000000,2221838.500000,2278677.000000,2243145.000000,
2406932.000000,2219832.000000,2188775.000000,2302585.000000,2190261.000000,2187861.500000,2226900.000000,2224538.500000,2225404.000000,2225342.500000,
2273691.000000,2259075.500000,2174279.000000,2287788.500000,2242605.500000,2171307.500000,2188789.000000,2158315.000000,2241893.000000,2247610.000000,
2326923.500000,2209148.000000,2201560.000000,2280114.500000,2157035.000000,2222541.000000,2157933.500000,2197626.000000,2242379.000000,2242910.000000,
2182411.000000,2203220.500000,2200671.500000,2297889.000000,2182324.000000,2213425.500000,2193438.000000,2188844.000000,2186479.000000,2257241.500000,
2227514.000000,2349758.500000,2176310.000000,2246708.500000,2224780.000000,2247104.000000,2263420.000000,2151731.500000,2207519.500000,2261785.000000,
2197717.500000,2252004.000000,2135441.500000,2233186.000000,2207963.500000,2203272.500000,2307327.000000,2176448.500000,2207947.000000,2214687.500000,
2218645.500000,2216579.500000,2177085.500000,2290738.500000,2187452.500000,2285002.500000,2275436.000000,2315148.500000,2192906.500000,2189535.000000,
2182499.500000,2218377.000000,2219345.500000,2290727.500000,2159720.000000,2310598.500000,2222338.500000,2202964.500000,2215498.500000,2208555.000000,
2197629.500000,2340332.000000,2151755.000000,2269830.500000,2178666.000000,2252591.500000,2208837.000000,2258860.000000,2283876.000000,2205961.000000,
2188747.500000,2202951.000000,2138063.500000,2308029.500000,2199113.500000,2252660.500000,2209239.000000,2254302.000000,2231002.000000,2190967.000000,
2226488.000000,2200337.500000,2158340.000000,2349708.000000,2159540.500000,2228475.500000,2169051.500000,2299143.500000,2185522.500000,2184923.500000,
2192328.500000,2170049.000000,2194057.000000,2285888.000000,2187923.000000,2243425.500000,2251639.000000,2361736.000000,2177553.000000,2221307.500000,
2180047.500000,2199287.000000,2295406.500000,2289127.500000,2211790.500000,2150261.000000,2315171.500000,2214004.500000,2315656.500000,2213516.500000,
2173937.000000,2155494.500000,2241392.000000,2223546.500000,2159389.000000,2196655.500000,2312788.500000,2198559.000000,2312174.500000,2192118.000000,
2190499.500000,2133195.500000,2220464.500000,2363827.000000,2153606.500000,2183929.000000,2176068.500000,2189167.000000,2177461.000000,2151791.000000,
2165005.000000,2160143.500000,2169605.000000,2275610.500000,2143037.000000,2183292.500000,2176194.000000,2138984.000000,2257438.000000,2280623.500000,
2130116.000000,2182410.500000,2199562.000000,2218290.000000,2211286.000000,2142741.000000,2153609.500000,2169428.500000,2268894.500000,2329275.500000,
2160489.500000,2155983.000000,2284922.500000,2286424.500000,2330952.500000,2212813.500000,2144920.500000,2178272.000000,2188249.000000,2254111.000000,
2301981.000000,2116453.500000,2269711.000000,2250384.000000,2191024.500000,2172277.500000,2124222.000000,2213940.000000,2140314.500000,2205921.000000,
2295754.000000,2145449.500000,2278454.500000,2188988.000000,2170084.000000,2154586.000000,2203393.000000,2188526.500000,2294335.500000,2168314.000000,
2198782.000000,2197888.500000,2222173.000000,2190032.500000,2149250.000000,2134219.000000,2238887.500000,2178712.500000,2221540.000000,2147322.500000,
2294991.000000,2156571.000000,2222095.000000,2222282.500000,2128829.500000,2242379.000000,2266535.000000,2172022.000000,2155509.500000,2158918.500000,
2184260.500000,2153272.000000,2203675.000000,2246587.000000,2126761.000000,2245674.000000,2306203.500000,2130260.500000,2133524.000000,2199750.000000,
2140812.000000,2232379.500000,2175234.500000,2218259.500000,2136264.500000,2200256.000000,2310276.000000,2155635.500000,2214319.500000,2257296.000000,
2231479.500000,2199629.500000,2155052.000000,2222232.500000,2176669.500000,2192448.000000,2290226.500000,2127229.000000,2172689.000000,2205056.500000,
2178765.000000,2157354.500000,2171144.500000,2195294.500000,2168024.000000,2190230.000000,2274143.000000,2154724.000000,2227548.500000,2143788.000000,
2161279.000000,2130950.000000,2160285.000000,2234353.000000,2144704.000000,2183271.500000,2284684.000000,2119356.500000,2235280.000000,2174288.000000,
2131919.500000,2258564.000000,2135535.000000,2180162.000000,2123550.500000,2155648.000000,2286659.500000,2077182.500000,2152218.000000,2131299.500000,
2178475.000000,2213266.000000,2125540.000000,2176777.500000,2126816.500000,2138651.500000,2271387.500000,2091320.000000,2238556.500000,2137045.500000,
2137040.000000,2114349.000000,2149932.000000,2204708.000000,2115199.500000,2218515.500000,2269901.500000,2099438.000000,2164895.500000,2191064.500000,
2124802.500000,2109712.500000,2143516.000000,2221884.000000,2111826.000000,2167950.500000,2302776.500000,2159397.000000,2271564.000000,2157155.500000,
2108829.500000,2128546.000000,2113491.500000,2159002.000000,2104098.500000,2146636.000000,2310660.500000,2133957.500000,2137600.500000,2121183.500000,
2258582.500000,2076434.000000,2096308.000000,2212847.500000,2106199.500000,2237972.500000,2272469.500000,2072701.000000,2098620.000000,2143523.000000,
2160123.500000,2146618.000000,2122146.500000,2176224.000000,2098870.000000,2200570.000000,2275541.500000,2249272.000000,2147673.500000,2161256.500000,
2146444.000000,2141786.000000,2102757.500000,2202086.500000,2087116.000000,2156372.000000,2266603.500000,2144988.500000,2179662.500000,2192716.000000,
2134705.500000,2125256.500000,2082610.000000,2300297.000000,2106909.500000,2107637.500000,2239295.000000,2216621.000000,2192871.500000,2133046.500000,
2129533.500000,2082006.000000,2073449.500000,2201189.500000,2187504.500000,2117889.000000,2163705.000000,2080645.000000,2248158.500000,2138033.500000,
2140259.500000,2101641.500000,2111332.500000,2157175.500000,2187849.500000,2210913.500000,2117959.000000,2141767.000000,2234263.500000,2094049.000000,
2101524.000000,2126025.000000,2108984.000000,2250380.500000,2147230.500000,2153685.500000,2102231.000000,2070686.000000,2198369.500000,2185476.500000,
2078484.500000,2114789.500000,2087097.500000,2132925.500000,2138470.500000,2248044.000000,2090365.000000,2054317.000000,2122255.500000,2304283.000000,
2111656.000000,2063752.000000,2100190.000000,2257984.500000,2084864.000000,2238826.000000,2087092.000000,2044808.000000,2086885.000000,2208902.000000,
2128585.500000,2131852.500000,2140740.000000,2177015.000000,2121620.500000,2191416.500000,2108824.000000,2100123.000000,2057363.500000,2132197.000000,
2095287.000000,2083835.000000,2194392.500000,2162647.000000,2124079.000000,2182793.000000,2132061.500000,2043733.500000,2135943.500000,2108684.500000,
2073021.500000,2145441.000000,2125670.000000,2219240.000000,2168415.000000,2110727.500000,2100971.500000,2027679.000000,2096810.500000,2077670.000000,
2087653.500000,2078475.500000,2108538.000000,2151730.500000,2089993.000000,2193290.000000,2060142.000000,2066350.500000,2179925.000000,2136192.500000,
2081494.500000,2075777.500000,2120821.000000,2328170.000000,2098025.500000,2124789.500000,2095380.500000,2137435.000000,2050395.500000,2192631.500000,
2066942.500000,2137264.000000,2170727.000000,2336313.500000,2112096.000000,2065557.500000,2108606.000000,2062666.500000,2168648.000000,2143120.500000,
2029891.000000,2087015.500000,2102492.000000,2194293.000000,2102960.000000,2083955.500000,2058027.500000,2075662.500000,2116248.500000,2124454.500000,
2037554.500000,2046872.500000,2089391.500000,2192746.000000,2079986.500000,2113252.500000,2045456.000000,2022849.000000,2071358.000000,2060198.500000,
2232842.000000,2069950.500000,2104220.500000,2124705.000000,2075515.500000,2066681.000000,2070146.500000,2195935.000000,2066195.500000,2103960.000000,
2202424.500000,2080881.000000,2069037.500000,2038472.500000,2103382.500000,2122295.000000,2074424.500000,2134554.000000,2189055.500000,2091792.000000,
2150552.500000,2078415.500000,2042070.500000,2072683.000000,2041092.000000,2133783.000000,2056235.000000,2087346.000000,2052070.000000,2077485.500000,
2123369.000000,2028035.500000,2036388.500000,2097185.000000,2054219.000000,2107577.000000,2025155.500000,2022116.000000,2029697.000000,2040592.500000,
2086296.500000,2020239.000000,2066650.500000,2105068.000000,2071824.000000,2060576.500000,2110342.500000,2061495.000000,2102315.000000,2057929.000000,
2099892.000000,2045500.500000,2047318.000000,2051500.500000,2069659.000000,2006382.500000,2127139.500000,2012139.500000,2155668.000000,2036518.500000,
2099224.500000,2142288.500000,2028864.000000,2075748.500000,2108585.500000,2042822.500000,2102916.000000,2014930.000000,2074260.000000,2075124.500000,
2040400.500000,2166722.500000,2018384.000000,2153799.000000,2038320.000000,2132447.000000,2009475.500000,2037856.500000,2033159.000000,2234546.000000,
2047973.000000,2147084.500000,2070755.000000,2133036.000000,2031885.500000,2133750.500000,2087844.500000,2115233.500000,2024770.000000,2124650.500000,
2025723.500000,2069108.500000,2043927.000000,2162345.500000,2019431.000000,2213415.000000,2119511.000000,2280247.500000,2100031.000000,2077885.000000,
2013368.500000,2095201.000000,2019447.000000,2118802.500000,2059908.000000,2116153.500000,2117844.500000,2088961.000000,2188440.500000,2055198.000000,
2031697.000000,2034000.500000,2014113.000000,2195408.000000,2066420.000000,2260445.000000,2034221.000000,2054475.000000,2155817.500000,2025810.000000,
2057848.500000,2024582.500000,2047072.500000,2109308.500000,2038352.500000,2187003.000000,2036489.000000,2114834.500000,2106107.000000,2036209.500000,
2020143.000000,2005797.500000,2044133.000000,2069214.500000,2032380.000000,2094842.000000,2024910.500000,2093911.000000,2142720.500000,2027173.500000,
1988889.500000,2041374.000000,2055139.500000,2100293.500000,2057101.000000,2190819.500000,2013152.000000,2034263.500000,2039224.500000,2065282.500000,
2015815.000000,2008856.000000,2022346.000000,2080507.500000,2150039.500000,2122658.500000,2018027.500000,2109476.500000,2000725.000000,1996659.000000,
2141348.000000,2003893.000000,2096669.000000,2049429.500000,2148616.000000,2082859.000000,2026215.500000,2033507.500000,2045423.500000,2020573.000000,
2215638.500000,2015886.000000,2165901.000000,2098367.000000,2060845.000000,2023813.500000,1991058.500000,2004513.500000,2054966.500000,2247060.500000,
2065496.500000,2043252.000000,2058976.000000,2083947.500000,2053588.500000,2059504.000000,2030768.500000,2020257.000000,2123740.000000,2164590.000000,
2056410.000000,2016057.500000,2021193.000000,2050878.000000,2050262.000000,2043483.000000,1991655.500000,2064459.500000,2016167.500000,2084264.500000,
2035904.500000,2007972.000000,2042425.500000,2060924.500000,2007053.500000,2014526.500000,2035180.500000,2030994.500000,2056860.500000,2032530.500000,
1992408.500000,1995069.000000,2032465.500000,2045541.000000,2024096.000000,2035910.500000,2031919.000000,1983970.000000,2063106.500000,2051038.000000,
1978134.000000,2041187.500000,2017247.000000,2129677.500000,2054020.000000,2024268.000000,1992279.500000,1990875.000000,2017725.000000,2050601.500000,
2003960.500000,1993530.000000,2003186.500000,2178896.000000,2231473.000000,2055718.500000,1963859.000000,1971047.000000,1992312.500000,2003147.000000,
2008619.000000,1988794.500000,2064305.500000,2038144.500000,2147582.000000,2049689.500000,1972827.000000,2022892.500000,1986711.500000,2019546.000000,
1967089.500000,1964805.500000,2089967.000000,2026541.000000,2062026.000000,2027480.000000,2040596.500000,2090007.500000,2011205.500000,1978610.500000,
2015045.000000,2115419.500000,2120289.500000,2188602.000000,2072054.500000,2033381.000000,2110759.000000,1978727.000000,1987824.000000,1972706.000000,
1966019.500000,2082895.500000,2081834.000000,2081993.000000,2065601.000000,2050784.000000,2075745.500000,1935344.000000,1990641.000000,1947256.500000,
1977723.500000,2124036.500000,2084263.500000,2098591.000000,2027708.000000,2009872.500000,2109285.000000,2019280.500000,1994918.000000,1954367.500000,
1952946.000000,2022303.000000,2043276.500000,2029727.000000,1991293.000000,1993529.500000,2103395.000000,2020067.000000,2055883.500000,2084474.500000,
1970258.500000,2035180.000000,2041434.500000,2074569.500000,2059020.000000,2013023.000000,2087432.000000,2072118.000000,2010120.500000,2108202.500000,
1924914.500000,1966873.000000,1993567.000000,2066631.500000,1998219.000000,2013592.000000,2000622.000000,2012214.500000,1960393.500000,2013503.500000,
2051873.500000,2002048.500000,2006179.500000,2002568.000000,1985416.000000,2056700.500000,2036725.500000,1989966.500000,1934697.000000,1985056.000000,
1944888.000000,1976043.500000,1996072.500000,2114326.500000,1970518.500000,1998917.500000,2003919.500000,1991652.500000,1933198.500000,1976057.500000,
1955574.500000,1964425.000000,1999889.500000,2052086.500000,1981307.500000,2015203.000000,1976515.000000,2011800.000000,1996451.000000,1989422.500000,
1936271.500000,1978817.500000,2037712.000000,2033820.000000,2130495.500000,2028569.500000,1926847.500000,1957987.000000,1929381.000000,1961338.000000,
1934158.000000,2011976.500000,2004618.000000,2103739.000000,2093574.000000,2017727.000000,1946367.000000,2003275.000000,1925203.000000,1959167.000000,
1949765.500000,1953670.500000,1975192.500000,2049858.500000,2024695.500000,2015483.500000,2034335.000000,1999727.500000,1943948.000000,1979368.500000,
1938875.500000,1958188.000000,1963097.000000,2122589.000000,1967307.500000,2026834.500000,1934807.500000,1995640.500000,2076446.000000,2106417.000000,
1897753.500000,1984554.500000,2001236.500000,2023743.000000,1972826.500000,2016320.000000,1957705.500000,1922298.500000,2099870.500000,2098183.500000,
1917148.500000,1929964.000000,1989419.500000,2042396.000000,1944519.500000,1996110.000000,1952218.000000,1947303.000000,2076815.000000,2016879.000000,
1927847.000000,1948756.000000,2019961.500000,1999730.500000,1998799.500000,1960046.500000,2000986.000000,1960645.000000,2001822.500000,2102042.500000,
2015363.000000,1924208.500000,1996045.500000,2093356.000000,2137217.000000,1919210.000000,1964430.500000,1958547.000000,2006863.000000,2001503.000000,
1997557.500000,1984197.000000,1963309.000000,2093732.000000,2150044.500000,1955236.500000,1945257.500000,1988036.000000,1950434.000000,1999013.000000,
1902634.000000,1947405.000000,1942990.500000,2140019.500000,2011069.500000,1985656.500000,1919843.500000,1984986.000000,2052377.500000,1954349.000000,
2106851.000000,1900798.500000,1998381.500000,2072269.500000,1988024.000000,2023166.500000,1964915.500000,1954721.500000,1951799.000000,1989854.500000,
1975975.500000,1977490.000000,2097719.500000,2086404.000000,1968762.000000,1925635.500000,1962869.500000,1946698.000000,1967660.000000,1928606.000000,
1922134.500000,1937554.000000,1979329.500000,1972613.500000,1972868.000000,1953710.000000,1916881.500000,1962815.000000,1936836.500000,1945424.000000,
1947258.500000,1920732.000000,1942261.000000,1976050.500000,1953692.000000,2011850.500000,1962251.500000,1937447.000000,1959406.500000,1928440.500000,
1974138.500000,1910913.500000,1950925.500000,1952627.500000,1926545.500000,1992932.000000,1899752.500000,1932033.000000,1968401.500000,1911261.500000,
1894521.000000,1887371.000000,1938720.500000,1955494.000000,1909307.000000,1967715.000000,1940681.000000,1954548.500000,1984778.000000,1925140.000000,
3350110.500000,3321525.000000,3306135.500000,3347122.000000,3330201.500000,3212719.500000,3366363.500000,3268548.500000,3283228.500000,3234296.000000,
3055253.000000,2948628.500000,2950264.000000,2938719.500000,2973042.500000,2989665.500000,2979187.500000,2977794.000000,2950114.000000,3085550.500000,
2889326.000000,2886524.000000,2923070.000000,2890733.500000,2913289.000000,2914943.000000,3080104.500000,2928274.000000,3004337.500000,3003328.500000,
2931698.000000,2912977.500000,2890971.000000,2903427.500000,2880050.500000,2965843.000000,2966753.000000,2906816.000000,2914958.000000,2963315.500000,
2863960.000000,2854089.000000,2964920.000000,2899280.500000,2880798.000000,2968345.500000,2932199.500000,2926353.000000,2898438.500000,2908322.500000,
2851001.000000,2880449.500000,2860079.500000,2943913.500000,2886266.000000,2880061.000000,2971942.000000,2924291.000000,2895734.000000,2893084.500000,
2831138.000000,3004209.500000,2869157.500000,3072621.000000,3068142.000000,2956675.000000,2868049.000000,2877988.000000,2913889.500000,2845445.500000,
2982306.000000,3050393.000000,2875287.000000,2900198.000000,2884186.500000,2887991.000000,2898441.500000,2940988.000000,2854812.500000,2873531.000000,
2919255.500000,2917221.500000,2830472.500000,2878835.500000,2957267.000000,2904545.500000,2865659.500000,3061571.500000,2950610.000000,2881901.000000,
2878993.000000,2894972.500000,2846993.500000,2949518.000000,2898408.000000,2970061.000000,2863662.000000,2972580.000000,2968113.000000,2982259.000000,
3017416.500000,2913647.500000,2880663.000000,2857862.000000,2856175.000000,2893947.000000,2852432.000000,2935924.000000,2908001.500000,2967634.000000,
3001535.500000,2837462.500000,2928190.500000,2860957.500000,2867711.500000,2834516.000000,2881805.500000,2871116.000000,2910133.000000,2880208.000000,
2855898.000000,2863441.000000,2824341.000000,2859541.500000,2829438.000000,2969987.500000,2876113.500000,2852627.000000,2879672.000000,2914091.000000,
2939012.500000,2894970.500000,2940886.000000,2792461.500000,2844554.500000,2982272.500000,2933399.000000,2894208.000000,2863137.500000,2980802.000000,
2845197.000000,2855858.500000,2848995.000000,2862604.000000,2840621.000000,2903805.000000,2863746.500000,2881400.000000,2860251.000000,2996094.000000,
2813159.500000,2836675.500000,2834087.000000,2840299.000000,2827753.500000,2895540.000000,2788556.500000,2795123.000000,2827420.500000,2824156.500000,
2853330.000000,2949854.000000,2863471.000000,2792451.000000,2829227.500000,2854846.000000,2871421.000000,2892926.000000,2811817.500000,2911253.500000,
2824082.000000,2943232.000000,2831369.500000,2811596.500000,2817187.000000,2929280.500000,2879975.500000,2844201.000000,2847083.000000,2935856.000000,
2851869.000000,2999533.500000,2828442.500000,2815621.000000,2798156.000000,2861595.500000,2825554.500000,2812236.500000,2804368.500000,2868152.500000,
2892276.000000,2879193.000000,2854996.000000,2774234.000000,2804095.000000,2848154.000000,2939325.500000,3059253.000000,2840943.000000,2849819.500000,
2790046.000000,2855773.000000,2897816.000000,2819639.000000,2881329.500000,2869522.500000,3024606.000000,2963042.500000,2824173.500000,2843581.000000,
2804315.000000,2821033.500000,2859098.000000,2802337.000000,2820740.500000,2905899.500000,2825452.500000,2924921.500000,2868260.500000,2794127.500000,
2795200.500000,2847443.500000,2841366.500000,2758913.500000,2809141.500000,2878031.000000,2876074.000000,2834617.500000,2801141.000000,2832718.000000,
2829352.000000,2888875.000000,2836066.500000,2834887.500000,2957180.500000,2926014.000000,2842565.500000,2852793.500000,2927181.500000,2871054.500000,
2823102.500000,2793333.000000,2805226.500000,2786259.000000,2814824.500000,2810176.500000,2784341.000000,2844077.000000,2880731.500000,2777581.000000,
2842463.500000,2792934.000000,2865608.000000,2781194.000000,2807248.500000,2867110.500000,2860563.500000,2882892.500000,2862433.500000,3010818.000000,
2825980.500000,2975379.500000,2839719.500000,2848876.500000,2834291.500000,2905587.500000,2791420.000000,2813734.500000,2838106.500000,2884300.000000,
2875777.000000,2815586.000000,2816070.500000,2784006.000000,2783003.000000,2929344.500000,2743342.000000,2840721.000000,2882995.000000,2834328.000000,
2939713.000000,2833529.500000,2831522.500000,2792036.500000,2801422.500000,2865686.500000,2852228.500000,2811352.500000,2845328.000000,2844155.500000,
3014919.500000,2899891.500000,2802346.000000,2950986.500000,2812921.500000,2902189.000000,2790411.500000,2797801.000000,2798744.000000,2837034.000000,
2808450.000000,2781024.500000,2744146.500000,2811925.500000,2813707.000000,2883563.500000,2766051.500000,2821079.000000,2797558.000000,2845351.500000,
2771253.000000,2848741.500000,2779440.500000,2826734.000000,2857652.000000,2827628.500000,2797331.500000,2799057.500000,2813614.500000,2813918.000000,
